Ticker,Date,SMA_10,SMA_10_min_max,SMA_10_fluc_pctg,MACD,MACD_Signal,MACD_Hist,MACD_polarize,MACD_Signal_polarize,MACD_Hist_polarize,CCI_20,CCI_20_polarize,CCI_20_fluc_pctg,ROC_10,ROC_10_polarize,ROC_10_fluc_pctg,RSI_5,RSI_5_polarize,RSI_5_fluc_pctg,STOCH_SlowD,STOCH_SlowK,STOCH_SlowD_min_max,STOCH_SlowD_fluc_pctg,STOCH_SlowK_min_max,STOCH_SlowK_fluc_pctg,ADX,ADX_fluc_pctg,AROON_Up,AROON_Down,AROON_Up_min_max,AROON_Down_min_max,AROON_polarize,BBANDS_Lower_Band,BBANDS_Middle_Band,BBANDS_Upper_Band,BBANDS_width,Chaikin_AD,Chaikin_AD_fluc_pctg,Open,High,Low,Close,Volume,Dividends,Stock Splits,Close_Change,Close_Change_pctg,Volume_min_max,AAPL_daily_trend,State_x,New Cases,Case 7-Day Moving Avg,Historic Cases,State_y,New Deaths,Death 7-Day Moving Avg,Historic Deaths
AAPL,2020-05-01,69.5317,0.0995422624879684,0.0022291990559701,1.4472,0.9694,0.4778,1,1,1,107.4176,-1,-0.0684375744756912,18.0215,1,-0.2182282273950559,61.7385,0,-0.2065550669355425,76.7839,78.3291,0.7648322150789559,-0.006402383833069,0.7745299309997258,0.0231982749706047,22.883,0.0683083511777301,100.0,42.8571,1.0,0.428571,1,68.2691,70.8411,73.4131,5.1440000000000055,75942756788.8559,-0.0016167250788467,70.78556992317344,73.93846430403094,70.68665709896929,71.48291778564453,240616800.0,0.0,0.0,-1.1696701049804688,-0.01609949678243191,0.5109518950057654,100,United States,30165.0,28696.0,0.0,United States,1888.0,1950.0,0.0
AAPL,2020-05-04,69.9331,0.1038736117885213,0.0057397712957096,1.5651,1.0886,0.4766,1,1,1,105.8115,-1,-0.015178879422369,21.4366,1,0.1593116445705008,67.7128,0,0.0882299949197197,76.0602,73.3395,0.7563713609968304,-0.0095148316728066,0.7217013644415129,-0.0680342789356349,24.2899,0.0579211935825178,92.8571,35.7143,0.928571,0.357143,1,68.6342,71.3352,74.0362,5.401999999999987,76057114146.6007,0.0015035721382272,71.50766308806593,72.62539257778766,70.80289680253938,72.49433135986328,133568000.0,0.0,0.0,1.01141357421875,0.014149024767730814,0.2293277539295624,92,United States,21163.0,27515.0,0.0,United States,1342.0,1858.0,0.0
AAPL,2020-05-05,70.6549,0.111662271293103,0.0102158519791267,1.7265,1.2161,0.5104,1,1,1,153.348,-1,0.3099910008607873,13.3691,1,-0.6034437621081449,73.3158,-1,0.076422817455446,73.2315,68.0258,0.7233007268361176,-0.0386268204256364,0.6654413127098358,-0.0781130100638286,26.6542,0.0887027185209085,100.0,28.5714,1.0,0.285714,1,70.5328,72.2739,74.0151,3.4823000000000093,76049432892.5976,-0.0001010034356724,72.9641675327887,74.43304619091269,72.81579450282919,73.58238220214844,147751200.0,0.0,0.0,1.0880508422851562,0.015008771332534272,0.2666409374282284,89,United States,23441.0,27486.0,0.0,United States,2442.0,1902.0,0.0
AAPL,2020-05-06,71.2615,0.118207852971517,0.0085123102937771,1.8938,1.3517,0.5421,1,1,1,167.9205,-1,0.0867821379760064,15.881,1,0.1581701404193691,76.8236,-1,0.0456604480914719,73.4339,78.9364,0.7256670068778781,0.0027562202198166,0.7809598629523479,0.1382201367176613,29.0735,0.0832132354205719,100.0,21.4286,1.0,0.214286,1,70.957,72.9119,74.8669,3.909900000000008,76021747837.8645,-0.0003641728258095,74.29950319066359,74.98695754081552,73.90631960103445,74.34154510498047,142333600.0,0.0,0.0,0.7591629028320312,0.010317183001039962,0.25238830735022255,90,United States,24510.0,26859.0,0.0,United States,2294.0,1888.0,0.0
AAPL,2020-05-07,71.9715,0.1258691833237657,0.0098650160132831,2.0647,1.4943,0.5704,1,1,1,170.0184,-1,0.0123392526926497,14.1579,1,-0.1217059027115603,80.131,-1,0.0412749123310579,77.5968,85.8282,0.7743359158988532,0.0536478308383851,0.8539284205533362,0.0802976177992779,31.501,0.0770610456810895,100.0,14.2857,1.0,0.142857,1,70.8203,73.4035,75.9868,5.166499999999999,76033989437.5596,0.0001610016755092,74.9820097880934,75.46422017595002,74.67290250012496,75.110595703125,115215200.0,0.0,0.0,0.7690505981445312,0.010344829355625125,0.18104518059531355,88,United States,31863.0,26769.0,0.0,United States,2101.0,1869.0,0.0
AAPL,2020-05-08,72.6634,0.1333352037050624,0.0095219876856848,2.3172,1.6589,0.6584,1,1,1,183.837,-1,0.0751676757127236,16.0304,1,0.1168093123066174,85.9439,-1,0.0676359811458404,85.6662,92.234,0.8686761341250552,0.0941958438684101,0.9217513385544988,0.0694516122037426,34.383,0.0838204926853387,100.0,7.1429,1.0,0.071429,1,71.5204,74.4857,77.4509,5.930500000000009,76158304523.8274,0.0016323247614959,75.78505209835697,76.95291929734428,75.4503109715915,76.89836883544922,133838400.0,0.205,0.0,1.7877731323242188,0.02380187662723913,0.23003912264875406,91,United States,28842.0,26580.0,0.0,United States,1639.0,1834.0,0.0
AAPL,2020-05-11,73.4714,0.142054013458044,0.010997476569114,2.5852,1.8441,0.7411,1,1,1,184.2011,-1,0.0019766440048404,15.5875,1,-0.0284137931034482,88.7387,-1,0.0314947142565757,90.7963,94.3268,0.9286526817645622,0.0565012010401304,0.9439093520411568,0.0221866956156681,37.5988,0.0855293254040021,100.0,0.0,1.0,0.0,1,72.2807,75.6075,78.9344,6.653700000000001,76243551412.5269,0.0011180865413557,76.39501154900334,78.6142064239928,76.1817661061154,78.10838317871094,145946400.0,0.0,0.0,1.2100143432617188,0.015735240702581935,0.2618928669238012,90,United States,19492.0,25080.0,0.0,United States,1154.0,1746.0,0.0
AAPL,2020-05-12,74.3036,0.1510339558793696,0.0111999956933446,2.6945,2.0142,0.6803,1,1,1,157.9866,-1,-0.1659286293900874,8.7732,1,-0.776717731272512,74.9896,-1,-0.1833467574170285,90.1939,84.021,0.9216099589525236,-0.0066789439197107,0.8347942644117613,-0.1226574308803752,40.708,0.0763781074972978,100.0,0.0,1.0,0.0,1,73.5504,76.3332,79.116,5.565600000000003,76099735673.9608,-0.0018898323008934,78.80762024608384,79.2688209837732,77.09177401277387,77.21575164794922,162301200.0,0.0,0.0,-0.8926315307617188,-0.011428114300092345,0.3049190989084015,90,United States,24587.0,25244.0,0.0,United States,1542.0,1617.0,0.0
AAPL,2020-05-13,74.8163,0.1565662996421835,0.0068527847541243,2.6751,2.1464,0.5287,1,1,1,110.1024,-1,-0.4349060510942541,8.4497,1,-0.0382853829130027,62.3727,0,-0.2022824088102646,80.33,62.6423,0.8062900493481623,-0.1227922320428233,0.6084422370191712,-0.3412821687581714,40.5999,-0.0026625681344042,92.8571,0.0,0.928571,0.0,1,74.7266,76.7207,78.7147,3.9880999999999887,76038950503.937,-0.0007993951734072,77.39922290339226,78.34145730994658,75.18250255981044,76.2834243774414,200622400.0,0.0,0.0,-0.9323272705078125,-0.012074314509798265,0.40573456844201045,91,United States,23603.0,25114.0,0.0,United States,1648.0,1525.0,0.0
AAPL,2020-05-14,75.2258,0.1609850528523889,0.0054436111015104,2.6667,2.2505,0.4163,1,1,1,86.5326,0,-0.2723805825781266,8.2558,1,-0.0234865185687636,65.9701,0,0.0545307646949148,64.5284,46.9218,0.6215518541511029,-0.2448782241617643,0.4419977363420855,-0.3350361665579752,39.9429,-0.0164484802054932,85.7143,0.0,0.857143,0.0,1,75.8325,77.048,78.2635,2.4309999999999974,76188259175.8161,0.0019597333433561,75.50486050937991,76.81406401184393,74.76595109220736,76.7520751953125,158929200.0,0.0,0.0,0.46865081787109375,0.006143547195158213,0.29604803633031607,86,United States,29967.0,24843.0,0.0,United States,1778.0,1479.0,0.0
AAPL,2020-05-15,75.7068,0.166175334400884,0.006353458341919,2.5936,2.3191,0.2745,1,1,1,68.64,0,-0.2606730769230769,9.096,1,0.0923702726473174,59.1281,0,-0.1157148631530524,49.5864,39.1951,0.4468633344673706,-0.3013326234612718,0.3601894781199145,-0.1971343356695097,38.8983,-0.0268546440332868,78.5714,7.1429,0.785714,0.071429,1,75.566,76.928,78.29,2.724000000000004,76346387476.0192,0.0020711955788708,74.47336228323002,76.34542142993747,74.43864491540533,76.29830932617188,166348400.0,0.0,0.0,-0.453765869140625,-0.005912099027758118,0.31556647864328513,89,United States,27770.0,24690.0,0.0,United States,1511.0,1460.0,0.0
AAPL,2020-05-18,76.2665,0.1722148366518043,0.0073387398136795,2.6502,2.3853,0.2649,1,1,1,103.6534,-1,0.3377930680517957,14.0334,1,0.3518320578049511,72.9971,-1,0.1899938490707165,46.2976,52.7759,0.4084136220101456,-0.0710360796239976,0.5039794005012234,0.2573295765680927,39.3447,0.0113458737771543,71.4286,0.0,0.714286,0.0,1,75.5721,76.9255,78.2789,2.706799999999987,76414292775.368,0.00088864657229,77.65215095201587,78.4778386260927,76.94547695809777,78.09598541259766,135178400.0,0.0,0.0,1.7976760864257812,0.02356115230208832,0.23356439662699682,89,United States,24512.0,25125.0,0.0,United States,1041.0,1382.0,0.0
AAPL,2020-05-19,76.6723,0.176593664619329,0.0052926545832068,2.6283,2.4339,0.1944,1,1,1,100.3961,-1,-0.0324444873854661,16.9907,1,0.1740540413284914,65.9724,0,-0.1064793762239968,51.1944,61.6123,0.465662634403888,0.0956510868376228,0.5975368691429969,0.1434194146298709,40.023,0.0169477550408515,64.2857,0.0,0.642857,0.0,1,75.5463,77.0113,78.4763,2.9299999999999926,76317363540.3361,-0.0012700810213479,78.11334586569492,78.97870730842097,77.61247896069774,77.64471435546875,101729600.0,0.0,0.0,-0.45127105712890625,-0.005778415558043676,0.14556724420651476,87,United States,21693.0,24712.0,0.0,United States,1208.0,1334.0,0.0
AAPL,2020-05-20,77.1531,0.1817817880465981,0.0062317651526638,2.7016,2.4875,0.2142,1,1,1,110.2153,-1,0.0890910790062722,15.9269,1,-0.0667926589606263,75.7381,-1,0.1289403879949458,65.3332,81.6113,0.6309608570049021,0.2164106457360117,0.8092809974494145,0.2450518494375166,40.7743,0.0184258221477742,57.1429,7.1429,0.571429,0.071429,1,75.5701,77.5855,79.601,4.030900000000003,76407310794.083,0.0011772074270392,78.52247936819019,79.2266714832761,78.48280561377754,79.15476989746094,111504800.0,0.0,0.0,1.5100555419921875,0.019448272229825387,0.17128385479764796,86,United States,25704.0,25012.0,0.0,United States,1307.0,1286.0,0.0
AAPL,2020-05-21,77.498,0.1855034681008102,0.0044504374306434,2.6813,2.5262,0.155,1,1,1,99.5557,0,-0.1070717196504067,15.5102,1,-0.0268661912805766,66.4254,0,-0.1401978761136554,75.4723,83.1932,0.7494981592352146,0.134342003622521,0.8260297367147739,0.0190147752460538,41.6513,0.0210557653662671,100.0,0.0,1.0,0.0,1,76.0149,77.948,79.8812,3.8663000000000096,76344715602.3265,-0.0008199020883454,79.01342703320462,79.56637000793175,78.32162971301143,78.56462860107422,102688800.0,0.0,0.0,-0.5901412963867188,-0.007455536756043919,0.14809070898258225,91,United States,26255.0,24482.0,0.0,United States,1078.0,1186.0,0.0
AAPL,2020-05-22,77.7152,0.1878471877522304,0.0027948200609403,2.6751,2.556,0.1191,1,1,1,92.8039,0,-0.072753407992552,12.9919,1,-0.1938361594531977,70.3337,-1,0.0555679567547277,83.8283,86.6803,0.8471890487063205,0.0996799410223038,0.862950230230315,0.0402294408302693,42.203,0.013072530388835,92.8571,0.0,0.928571,0.0,1,77.3526,78.5024,79.6523,2.2997000000000014,76412182007.2792,0.0008829273445727,78.29683068158013,79.15476133988561,78.19269370862594,79.0704574584961,81803200.0,0.0,0.0,0.505828857421875,0.006438379031743539,0.09314484166915935,91,United States,26700.0,24329.0,0.0,United States,1804.0,1228.0,0.0
AAPL,2020-05-26,77.7579,0.1883079466339784,0.0005491403445824,2.597,2.5642,0.0328,1,1,1,95.0323,0,0.0234488694896367,12.1473,1,-0.0695298543709301,60.9442,0,-0.1540671630770441,78.2543,64.8894,0.7820228187024976,-0.0712293126384109,0.6322339381400948,-0.3358160192573827,43.4676,0.0290929335873154,100.0,0.0,1.0,0.0,1,77.5144,78.5902,79.6661,2.1517000000000053,76294120144.1705,-0.0015474569060578,80.21352838564398,80.39701286066759,78.47784152722201,78.53487396240234,125522000.0,0.0,0.0,-0.53558349609375,-0.006773496869862889,0.2081603252512481,89,United States,15624.0,22189.0,0.0,United States,903.0,1084.0,0.0
AAPL,2020-05-27,77.924,0.1901002663121593,0.0021315640880858,2.5336,2.5581,-0.0245,1,1,-1,73.9168,0,-0.2856657755747003,14.4917,1,0.1617753610687497,64.7069,0,0.0581499036424245,68.2151,53.0755,0.6646534580540621,-0.1471697615337365,0.5071514861475358,-0.2225866925417565,43.0719,-0.0091869641227806,92.8571,0.0,0.928571,0.0,1,78.3288,78.8367,79.3446,1.0157999999999987,76382948849.564,0.0011629389376998,78.38857249428692,79.02581170438822,77.63230447895491,78.87703704833984,112945200.0,0.0,0.0,0.3421630859375,0.004356829885552584,0.17507326124411127,87,United States,21834.0,21636.0,0.0,United States,1315.0,1085.0,0.0
AAPL,2020-05-28,78.1868,0.1929360376031043,0.0033611811712462,2.4577,2.538,-0.0803,1,1,-1,87.3335,0,0.1536260426983918,10.8996,1,-0.3295625527542296,65.1329,0,0.0065404734013072,53.1468,41.4753,0.4884883515656145,-0.2835222440485599,0.384331633295888,-0.2796893572801162,43.5169,0.0102259122317996,85.7143,42.8571,0.857143,0.428571,1,78.3715,78.7881,79.2046,0.8331000000000017,76338921092.987,-0.0005767406186336,78.54477433430635,80.19863902369642,78.2621093110766,78.91175079345703,133560800.0,0.0,0.0,0.0347137451171875,0.0004400995069821545,0.22930881215893303,88,United States,26011.0,21601.0,0.0,United States,1162.0,1097.0,0.0
AAPL,2020-05-29,78.3951,0.1951837208599681,0.0026570538209657,2.3642,2.5032,-0.139,1,1,-1,76.553,0,-0.1408240042846133,8.5026,1,-0.2819137675534542,63.0273,0,-0.0334077455324916,46.4945,44.9327,0.4107156009638149,-0.1430771381561259,0.4209376710581065,0.0769461884106675,43.9174,0.0091193923137526,78.5714,35.7143,0.785714,0.357143,1,78.4928,78.8421,79.1915,0.6987000000000023,76281814096.6754,-0.0007486318592164,79.1597283646172,79.6308419143122,78.4704129434015,78.83490753173828,153532400.0,0.0,0.0,-0.07684326171875,-0.0009737873123595866,0.2818501269230172,83,United States,24820.0,21333.0,0.0,United States,1005.0,983.0,0.0
AAPL,2020-06-01,78.7457,0.1989669073691207,0.0044523066021382,2.3413,2.4709,-0.1295,1,1,-1,88.735,0,0.137285174959148,11.6342,1,0.2691719241546476,75.5096,-1,0.165307457594796,47.5072,56.1136,0.4225551849474659,0.0213167688266198,0.5393180862879292,0.1992547261269995,44.4869,0.0128015213467334,71.4286,28.5714,0.714286,0.285714,1,78.1342,78.9889,79.8436,1.709399999999988,76347070332.7919,0.0008547313712504,78.78778709137286,79.92838284747924,78.65388912673139,79.80440521240234,80791200.0,0.0,0.0,0.9694976806640625,0.012297822259431847,0.09048247057514319,80,United States,16764.0,21411.0,0.0,United States,730.0,958.0,0.0
AAPL,2020-06-02,78.9535,0.2012091953229197,0.0026319289201872,2.3262,2.4419,-0.1158,1,1,-1,101.6141,-1,0.126745205635832,10.5863,1,-0.0989864258522808,78.9025,-1,0.0430011723329425,58.2484,73.6989,0.5481317026577393,0.1844033484181539,0.7255065966887915,0.2386100742344865,45.1942,0.0156502383049153,64.2857,21.4286,0.642857,0.214286,1,78.1989,79.3167,80.4345,2.235600000000005,76430826549.4044,0.001095843397145,79.53164781261901,80.19864805201108,79.08036743373779,80.1738510131836,87642800.0,0.0,0.0,0.36944580078125,0.0046293910693019575,0.10850766997016408,80,United States,21372.0,22232.0,0.0,United States,927.0,961.0,0.0
AAPL,2020-06-03,79.2505,0.2044140053435082,0.0037476104251707,2.323,2.4181,-0.0951,1,1,-1,128.8276,-1,0.2112396722441464,9.5509,1,-0.1084086316472792,82.5189,-1,0.0438251115804985,72.9798,89.1271,0.7203580752229202,0.2018558560039901,0.8888563021909202,0.1731033546474641,46.3057,0.024003524404123,100.0,14.2857,1.0,0.142857,1,78.2679,79.6643,81.0607,2.7928,76477445707.3161,0.0006095804780158,80.50114656940295,80.88299974563193,79.91596828675397,80.61520385742188,104491200.0,0.0,0.0,0.44135284423828125,0.005504947544127651,0.15283246556346639,78,United States,23027.0,22403.0,0.0,United States,1024.0,919.0,0.0
AAPL,2020-06-04,79.3271,0.2052405657730606,0.0009656220887943,2.2387,2.3822,-0.1436,1,1,-1,103.1449,-1,-0.248996314892932,7.4983,1,-0.2737420481975914,61.717,0,-0.337052999983797,81.9353,82.9798,0.8250577832959802,0.1092996547275716,0.8237703138946033,-0.0740818849888768,46.4212,0.0024880873394052,92.8571,7.1429,0.928571,0.071429,1,78.6911,79.8661,81.0412,2.3500999999999976,76445605574.9565,-0.0004165070329436,80.43420575898551,80.73918586822282,79.5390833874589,79.92093658447266,87560400.0,0.0,0.0,-0.6942672729492188,-0.008612113344985366,0.10829089192851692,76,United States,23310.0,22017.0,0.0,United States,858.0,876.0,0.0
AAPL,2020-06-05,79.6903,0.2091597139194502,0.0045576437784773,2.3286,2.3715,-0.0429,1,1,-1,172.7759,-1,0.4030133832322679,9.428,1,0.2046775562155282,81.1702,-1,0.2396593823841754,84.9452,82.7288,0.8602468460316292,0.0354334323775799,0.8211127922082736,-0.0030340099215749,47.5883,0.0245249357510143,100.0,0.0,1.0,0.0,1,78.7927,80.5386,82.2844,3.4917000000000087,76574801185.7504,0.0016871817986246,80.17634008434035,82.25916289132465,80.14658666191114,82.19717407226562,137250400.0,0.0,0.0,2.2762374877929688,0.0284811162765478,0.23901541728589157,79,United States,25258.0,22080.0,0.0,United States,856.0,855.0,0.0
AAPL,2020-06-08,80.0516,0.213058359914193,0.0045133388964118,2.4114,2.3795,0.0319,1,1,1,189.9312,-1,0.0903237593402241,7.5227,1,-0.2532734257646856,83.4188,-1,0.0269555543834244,83.8417,85.8165,0.8473457095391249,-0.0131617083145975,0.8538045440444516,0.0359802602063705,48.9049,0.0269216377091048,100.0,0.0,1.0,0.0,1,78.8888,81.1143,83.3398,4.450999999999993,76666190869.8301,0.0011920467554578,81.88722460873097,82.71787624306619,81.16071751306517,82.68315887451172,95654400.0,0.0,0.0,0.48598480224609375,0.005912427133064556,0.12958459907769362,82,United States,17798.0,21806.0,0.0,United States,842.0,822.0,0.0
AAPL,2020-06-09,80.7275,0.2203517305974112,0.0083726115635937,2.657,2.435,0.222,1,1,1,250.9133,-1,0.2430405243564211,9.1997,1,0.1822885528875941,90.7983,-1,0.0812735480730365,88.4931,96.934,0.9017257242933018,0.0525622901672559,0.9715136968244203,0.1146914395361791,51.3232,0.0471190416809552,100.0,0.0,1.0,0.0,1,78.3972,82.1383,85.8793,7.482100000000003,76778712935.3515,0.0014655372722404,82.35585724119612,85.69580706760851,82.32362184920068,85.29412078857422,147712400.0,0.0,0.0,2.6109619140625,0.03157791682856673,0.266538862330948,80,United States,19676.0,21564.0,0.0,United States,868.0,814.0,0.0
AAPL,2020-06-10,81.5886,0.2296435215358917,0.0105541705581416,2.9942,2.5468,0.4473,1,1,1,270.3839,-1,0.0720109444386296,13.304,1,0.3085012026458208,93.7299,-1,0.031277105811486,92.7883,95.6144,0.9519413667605464,0.0462903189302962,0.9575421206599548,-0.0138012684281864,54.0658,0.0507270770061666,100.0,28.5714,1.0,0.285714,1,78.2748,83.5129,88.751,10.476200000000006,76871254576.4355,0.0012038523579966,86.2636334304048,87.9670848556844,85.81483501521737,87.48853302001953,166651600.0,0.0,0.0,2.1944122314453125,0.025727590731426712,0.3163641376508995,80,United States,24611.0,21790.0,0.0,United States,834.0,786.0,0.0
AAPL,2020-06-11,82.0262,0.234365490778348,0.0053348808063765,2.8892,2.6153,0.2739,1,1,1,147.7023,-1,-0.8306004713535264,9.1825,1,-0.4488429077048735,53.1864,0,-0.7622907359776184,89.5126,75.9896,0.9136448078040478,-0.0365948480995971,0.7497599230906871,-0.2582563929800921,52.7263,-0.0254047790191991,92.8571,21.4286,0.928571,0.214286,1,80.2719,84.1863,88.1007,7.828800000000001,76680464811.1846,-0.0024881143550798,86.61324285314438,87.04716451600083,83.184025269876,83.28816223144531,201662400.0,0.0,0.0,-4.200370788574219,-0.04801052942118792,0.408470601977363,81,United States,24348.0,21938.0,0.0,United States,830.0,782.0,0.0
AAPL,2020-06-12,82.5434,0.2399463922687466,0.0062657947213223,2.8313,2.6585,0.1728,1,1,1,121.4382,-1,-0.2162754388652007,9.4527,1,0.0285844256138458,57.1525,0,0.0693950395870697,76.7918,58.7715,0.7649245748236688,-0.165653103586581,0.56745922927636,-0.2929668291603922,51.1363,-0.0310933720273074,85.7143,14.2857,0.857143,0.142857,1,81.1355,84.5483,87.9611,6.8256000000000085,76615321545.3637,-0.0008502642096507,85.47513878565343,86.23883766819608,82.87160851740319,84.00724029541016,200146000.0,0.0,0.0,0.7190780639648438,0.008633616647304975,0.4044812546187008,78,United States,29800.0,22587.0,0.0,United States,730.0,764.0,0.0
AAPL,2020-06-15,83.0676,0.2456028280020545,0.0063105229957287,2.8367,2.6941,0.1425,1,1,1,104.9607,-1,-0.1569873295433433,11.4653,1,0.1755383635840317,62.8386,0,0.0904873755939819,59.3909,43.4117,0.5614887923203457,-0.2929893300152042,0.4048337249030957,-0.3538170585349111,49.1848,-0.0396768920479496,78.5714,7.1429,0.785714,0.071429,1,82.1652,85.0209,87.8765,5.711299999999994,76697123443.2554,0.0010665575737299,82.63108384673465,85.71316566821035,82.46495050622285,85.0461654663086,138808800.0,0.0,0.0,1.0389251708984375,0.012367090827470029,0.24311525830655836,81,United States,21437.0,23782.0,0.0,United States,601.0,714.0,0.0
AAPL,2020-06-16,83.7802,0.2532922139302409,0.0085055896261884,2.9883,2.753,0.2353,1,1,1,146.2548,-1,0.2823435538525914,11.7856,1,0.0271772332337769,72.6728,-1,0.1353216058828061,53.8324,59.3138,0.4965037744738709,-0.1032556601600523,0.5732009584018448,0.2681011838728929,48.5385,-0.013315203395243,71.4286,0.0,0.714286,0.0,1,82.0171,85.4221,88.827,6.809899999999999,76818854016.6902,0.0015846444859532,87.14635592045421,87.5778032300922,85.47513984424172,87.30008697509766,165428800.0,0.0,0.0,2.2539215087890625,0.026502329604524772,0.31314719360567916,83,United States,27130.0,24847.0,0.0,United States,716.0,693.0,0.0
AAPL,2020-06-17,84.4365,0.2603740887333123,0.0077727049321087,3.0633,2.815,0.2483,1,1,1,139.4937,-1,-0.0484688555827252,12.2789,1,0.0401746084747004,71.3996,-1,-0.0178320326724517,58.6223,73.1414,0.5525030075372567,0.0817078142618082,0.7196039339791147,0.1890529850399364,48.2438,-0.0061085569544687,100.0,0.0,1.0,0.0,1,82.0993,85.3601,88.6208,6.521500000000003,76730991945.1846,-0.0011450662799767,88.06130898653518,88.12329780147249,87.05461123731288,87.1785888671875,114406400.0,0.0,0.0,-0.12149810791015625,-0.0013917295173464556,0.17891738836128165,84,United States,29567.0,25555.0,0.0,United States,678.0,670.0,0.0
AAPL,2020-06-18,85.1657,0.2682425987232555,0.0085621324077651,3.09,2.87,0.2199,1,1,1,114.8224,-1,-0.2148648695724875,10.1807,1,-0.2060958480261671,71.5774,-1,0.0024840242869954,72.4961,85.0331,0.7147030868029616,0.191373053171136,0.8455101118170779,0.1398478945257787,47.3206,-0.0195094736753126,92.8571,0.0,0.928571,0.0,1,83.4145,86.1451,88.8757,5.461199999999991,76749074239.1242,0.000235602762885,87.13395511640299,87.63978594403423,86.59093251475336,87.21330261230469,96820400.0,0.0,0.0,0.0347137451171875,0.00039819117937401195,0.13265211359906007,82,United States,32216.0,26679.0,0.0,United States,636.0,643.0,0.0
AAPL,2020-06-19,85.6174,0.2731167155121438,0.005275796742251,3.0359,2.9032,0.1327,1,1,1,96.3006,0,-0.1923331734174034,10.374,1,0.0186331212647002,64.392,0,-0.1115883960740465,79.2468,79.566,0.7936262423262496,0.0851857740628012,0.7876259014133569,-0.0687115099414323,45.1201,-0.048769838719329,100.0,0.0,1.0,0.0,1,84.9925,86.6866,88.3806,3.3880999999999943,76696457229.1195,-0.0006860422489596,87.9348478665885,88.4109176786158,85.58174754907067,86.71490478515625,264476000.0,0.0,0.0,-0.4983978271484375,-0.005714699618291028,0.5737207135891156,82,United States,36110.0,27580.0,0.0,United States,694.0,638.0,0.0
AAPL,2020-06-22,86.2475,0.2799158764346111,0.0073057190063479,3.1399,2.9505,0.1894,1,1,1,114.7806,-1,0.1610028175493071,12.5372,1,0.1725425134798838,77.3376,-1,0.1673907646474677,82.7987,83.797,0.8351518850156251,0.042898016514752,0.8324226115920884,0.0504910676993209,43.68,-0.0329693223443223,100.0,0.0,1.0,0.0,1,85.9144,87.474,89.0337,3.1192999999999955,76812669591.6113,0.0015129322169071,87.1165933248383,89.12998866780231,87.06948122376458,88.98369598388672,135445200.0,0.0,0.0,2.2687911987304688,0.02616379738121834,0.2342662944608738,100,United States,29975.0,31612.0,0.0,United States,583.0,611.0,0.0
AAPL,2020-06-23,86.8063,0.2859456671400145,0.0064373207935367,3.3371,3.0278,0.3093,1,1,1,151.1985,-1,0.2408615164832983,15.7232,1,0.2026305077846748,83.5832,-1,0.0747231501067201,81.7866,81.9966,0.8233193156961295,-0.0123748878178086,0.8133604520539678,-0.0219570079735012,44.2111,0.0120128203098317,100.0,7.1429,1.0,0.071429,1,85.0878,88.1906,91.2934,6.205600000000004,76779303893.6012,-0.0004345663000062,90.25571487508176,92.33358117001283,89.82674955004661,90.88304138183594,212155600.0,0.0,0.0,1.8993453979492188,0.021344869719652403,0.43607612802848,95,United States,39165.0,33331.0,0.0,United States,778.0,620.0,0.0
AAPL,2020-06-24,86.9853,0.2878771856372716,0.0020578189648136,3.3256,3.0874,0.2382,1,1,1,118.2779,-1,-0.2783326386417073,13.1873,1,-0.1922986509748015,64.7442,0,-0.2909758711977289,80.7389,76.4231,0.811070542970079,-0.0129763967554673,0.7543497065609023,-0.0729295200011514,43.5212,-0.0158520445208312,92.8571,0.0,0.928571,0.0,1,85.6047,88.6106,91.6165,6.011800000000008,76644448760.4731,-0.0017594898953418,90.50366230434076,91.44341477962892,88.89690963027209,89.27876281738281,192623200.0,0.0,0.0,-1.604278564453125,-0.01765212233284437,0.384690261272787,88,United States,41064.0,34973.0,0.0,United States,702.0,624.0,0.0
AAPL,2020-06-25,87.7029,0.2956205245961076,0.0081821695747803,3.3733,3.1446,0.2287,1,1,1,107.4151,-1,-0.1011291708521428,14.6394,1,0.0991912236840307,70.8183,-1,0.0857702034643586,75.649,68.5274,0.7515639778289849,-0.0672831101534719,0.6707521209881746,-0.1152196055884216,42.6038,-0.0215332904576587,85.7143,0.0,0.857143,0.0,1,86.3436,89.2607,92.1778,5.83420000000001,76776048364.8255,0.0017140710827817,89.43745849446186,90.503663004429,88.66135737907479,90.4639892578125,137522400.0,0.0,0.0,1.1852264404296875,0.013275569721480513,0.23973099528744532,83,United States,52827.0,37918.0,0.0,United States,672.0,629.0,1824.0
AAPL,2020-06-26,88.0706,0.299588230470082,0.0041750595544937,3.1504,3.1457,0.0047,1,1,1,72.8437,0,-0.4745969795603463,11.2254,1,-0.3041317013202201,47.0536,0,-0.505055936208919,63.7332,46.2491,0.6122550859237903,-0.1869637802589546,0.4348753664680054,-0.481702346640259,40.3938,-0.0547113665958637,78.5714,0.0,0.785714,0.0,1,87.184,89.4546,91.7253,4.541300000000007,76591150329.7455,-0.0024140913706605,90.35737506132598,90.583015250613,87.53316108476035,87.68441772460938,205256800.0,0.0,0.0,-2.779571533203125,-0.030725723638846496,0.4179267548037777,80,United States,52521.0,40262.0,0.0,United States,687.0,628.0,0.0
