Ticker,Date,SMA_10,SMA_10_min_max,SMA_10_fluc_pctg,MACD,MACD_Signal,MACD_Hist,MACD_polarize,MACD_Signal_polarize,MACD_Hist_polarize,CCI_20,CCI_20_polarize,CCI_20_fluc_pctg,ROC_10,ROC_10_polarize,ROC_10_fluc_pctg,RSI_5,RSI_5_polarize,RSI_5_fluc_pctg,STOCH_SlowD,STOCH_SlowK,STOCH_SlowD_min_max,STOCH_SlowD_fluc_pctg,STOCH_SlowK_min_max,STOCH_SlowK_fluc_pctg,ADX,ADX_fluc_pctg,AROON_Up,AROON_Down,AROON_Up_min_max,AROON_Down_min_max,AROON_polarize,BBANDS_Lower_Band,BBANDS_Middle_Band,BBANDS_Upper_Band,BBANDS_width,BBANDS_compare_high_low_price,Chaikin_AD,Chaikin_AD_fluc_pctg,Open,High,Low,Close,Volume,Dividends,Stock Splits,Close_Change,Close_Change_pctg,Volume_min_max,COST_daily_trend,New Cases,Case 7-Day Moving Avg,Historic Cases,New Deaths,Death 7-Day Moving Avg,Historic Deaths
COST,2020-11-11,359.5701,0.44743008,0.0023339,2.9957,3.9053,-0.9097,1,1,-1,-14.8135,0,-4.91118912,-1.2435,-1,-1.82155207,51.5208,0,0.22361842,41.5724,21.4925,0.42937299,-0.54957376,0.21268895,-0.82169594,21.895,-0.05334551,85.7143,42.8571,0.857143,0.428571,1,346.3093,363.488,380.6668,34.3575,0.0,542558039.381,0.00141827,358.09415756,362.95684881,356.62180526,361.2326355,1688800.0,0.0,0.0,6.10256958,0.01718404,0.15149751,69,162098.0,136248.0,0.0,1515.0,1202.0,0.0
COST,2020-11-12,360.6215,0.45309076,0.00291552,3.0693,3.7381,-0.6688,1,1,-1,33.7329,0,1.43914102,-0.0396,-1,-30.40151515,56.1788,0,0.08291384,33.0826,38.6026,0.33762509,-0.25662433,0.39526251,0.44323698,20.0045,-0.09450374,78.5714,35.7143,0.785714,0.357143,1,347.3434,361.6429,375.9424,28.599,0.0,542454247.381,-0.00019134,365.13636959,366.3859196,361.79448103,363.93521118,1535900.0,0.0,0.0,2.70257568,0.00748154,0.1312705,75,168971.0,141834.0,0.0,1367.0,1224.0,0.0
COST,2020-11-13,362.6779,0.46416231,0.00567004,3.334,3.6573,-0.3233,1,1,-1,63.5155,0,0.46890287,-0.5172,-1,0.92343387,61.3821,0,0.08476901,37.5958,52.6923,0.38639851,0.12004532,0.54560684,0.26739581,18.0782,-0.10655375,71.4286,28.5714,0.714286,0.285714,1,350.0956,360.3211,370.5466,20.451,0.0,543207751.4815,0.00138714,364.71980405,367.92606586,363.23775563,366.96710205,1274600.0,0.0,0.0,3.03189087,0.00833085,0.09670335,71,184907.0,148211.0,0.0,1337.0,1227.0,0.0
COST,2020-11-16,364.1703,0.47219731,0.00409808,3.5769,3.6412,-0.0644,1,1,-1,79.0805,0,0.19682475,1.3203,1,1.39172915,63.0468,0,0.02640419,53.5678,69.4085,0.55900534,0.2981642,0.72397728,0.24083794,16.6961,-0.08277981,64.2857,21.4286,0.642857,0.214286,1,353.9944,363.1876,372.3809,18.3865,0.0,543745767.362,0.00098946,365.09758403,369.3306228,365.09758403,367.8873291,1691500.0,0.0,0.0,0.92022705,0.00250766,0.15185469,68,151216.0,161034.0,0.0,1208.0,1345.0,0.0
COST,2020-11-17,365.1355,0.47739389,0.0026434,3.891,3.6912,0.1998,1,1,1,128.0574,-1,0.38246052,1.1479,1,-0.1501873,67.03,0,0.05942414,65.5494,74.5473,0.68848856,0.18278733,0.77881092,0.06893342,17.0173,0.01887491,57.1429,14.2857,0.571429,0.142857,1,360.0123,366.153,372.2938,12.2815,-1.0,540574854.6717,-0.00586582,375.1813804,376.30502949,369.82469203,369.95062256,3299100.0,0.0,0.0,2.06329346,0.00560849,0.3645227,67,173982.0,163682.0,0.0,1687.0,1399.0,0.0
COST,2020-11-18,365.7227,0.48055534,0.00160559,4.1168,3.7763,0.3405,1,1,1,117.377,-1,-0.09099227,1.3613,1,0.15676192,67.6641,0,0.00937129,72.2956,72.9309,0.76139365,0.09331412,0.7615631,-0.02216345,17.2882,0.01566965,50.0,7.1429,0.5,0.071429,1,363.3712,367.9574,372.5437,9.1725,-1.0,538778000.26,-0.00333506,370.89017352,375.88843219,369.76652458,370.25085449,2134600.0,0.0,0.0,0.30023193,0.00081155,0.21047201,68,185997.0,167096.0,0.0,1905.0,1454.0,0.0
COST,2020-11-19,365.559,0.47967399,-0.00044781,4.348,3.8906,0.4574,1,1,1,93.1487,0,-0.26010347,2.269,1,0.40004407,70.6462,-1,0.04221175,70.2009,63.1244,0.73875657,-0.02983865,0.65692271,-0.15535197,17.0744,-0.01252167,42.8571,0.0,0.428571,0.0,1,366.164,369.475,372.786,6.622,0.0,539606168.9504,0.00153477,371.58758963,372.65312137,368.39102396,371.51980591,1768900.0,0.0,0.0,1.26895142,0.00342727,0.16209387,69,197718.0,171203.0,0.0,1935.0,1536.0,0.0
COST,2020-11-20,365.119,0.47730506,-0.00120509,4.2925,3.971,0.3215,1,1,1,80.0747,0,-0.16327254,1.9357,1,-0.17218577,58.243,0,-0.21295606,62.9122,52.6813,0.65998876,-0.11585511,0.54548947,-0.19823163,17.0784,0.00023421,35.7143,42.8571,0.357143,0.428571,-1,367.5121,369.9169,372.3217,4.8096,-1.0,537885320.2153,-0.00319929,371.91695253,373.41836344,369.06909027,369.17562866,1807600.0,0.0,0.0,-2.34417725,-0.0063097,0.16721346,76,200215.0,173390.0,0.0,1962.0,1625.0,0.0
COST,2020-11-23,366.7383,0.48602328,0.00441541,4.2458,4.026,0.2198,1,1,1,65.162,0,-0.22885577,3.1648,1,0.38836577,60.3637,0,0.03513204,51.591,38.9673,0.53764238,-0.21944138,0.39915404,-0.35193611,16.8327,-0.01459659,28.5714,35.7143,0.285714,0.357143,-1,368.73,370.289,371.8481,3.1181,1.0,537897710.9204,2.304e-05,370.99674141,371.05485864,368.42010253,369.74716187,1679600.0,0.0,0.0,0.5715332,0.00154813,0.15028045,79,162791.0,178610.0,0.0,1620.0,1749.0,0.0
COST,2020-11-24,368.4439,0.49520614,0.0046292,4.3548,4.0917,0.263,1,1,1,77.1491,0,0.15537576,3.2832,1,0.03606238,68.7922,0,0.12252116,42.1095,34.68,0.43517734,-0.22516297,0.35340635,-0.12362457,17.4267,0.03408563,21.4286,28.5714,0.214286,0.285714,-1,368.5045,370.7348,372.9651,4.4606,-1.0,538545425.7968,0.00120271,371.66510876,373.95113187,368.7784917,372.17849731,2061100.0,0.0,0.0,2.43133545,0.00657567,0.20074876,76,181504.0,179685.0,0.0,2015.0,1796.0,0.0
COST,2020-11-25,369.8811,0.50294394,0.00388557,4.6634,4.2061,0.4574,1,1,1,103.2101,-1,0.25250436,6.4484,1,0.49085044,77.284,-1,0.10987785,42.3608,53.4351,0.4378931,0.00593237,0.5535329,0.3509884,18.5416,0.06012965,14.2857,21.4286,0.142857,0.214286,-1,367.275,371.8047,376.3343,9.0593,0.0,539717759.2899,0.00217212,373.69933514,376.16940622,373.47653271,375.59790039,2034200.0,0.0,0.0,3.41940308,0.00918754,0.19719018,78,203481.0,182183.0,0.0,2318.0,1855.0,0.0
COST,2020-11-27,371.1099,0.50955973,0.00331115,4.9016,4.3452,0.5564,1,1,1,112.5449,-1,0.0829429,6.449,1,9.304e-05,78.6035,-1,0.01678678,53.9381,73.6992,0.56300711,0.21464049,0.76976126,0.27495685,20.1042,0.07772505,100.0,14.2857,1.0,0.142857,1,366.9376,372.7447,378.5518,11.6142,0.0,538971095.9334,-0.00138535,378.22293801,378.42637787,375.59787794,376.21783447,1329400.0,0.0,0.0,0.61993408,0.00165053,0.1039528,100,167378.0,171223.0,0.0,1755.0,1794.0,0.0
COST,2020-11-30,372.3629,0.51630582,0.003365,5.2936,4.5349,0.7588,1,1,1,119.6882,-1,0.05968258,9.5492,1,0.32465547,84.534,-1,0.0701552,71.2457,86.6027,0.75004755,0.24292835,0.90744823,0.14899651,20.3568,0.01240863,100.0,7.1429,1.0,0.071429,1,368.0563,374.8088,381.5614,13.5051,0.0,541403695.8427,0.00449314,379.47251977,380.82863773,373.1568678,379.49188232,3733800.0,0.0,0.0,3.27404785,0.00870253,0.42202879,78,159070.0,164176.0,0.0,1851.0,1835.0,0.0
COST,2020-12-01,374.0849,0.52557697,0.00460323,5.9881,4.8255,1.1626,1,1,1,173.1609,-1,0.30880355,9.1029,1,-0.04902833,90.2943,-1,0.06379472,82.7833,88.0481,0.87473253,0.13937111,0.92287139,0.01641603,21.8033,0.06634317,100.0,0.0,1.0,0.0,1,369.1556,377.8808,386.606,17.4504,0.0,543872387.6321,0.0045391,382.20557679,385.75428084,378.90538091,385.24731445,2996800.0,10.0,0.0,5.75543213,0.01516615,0.3245317,76,207728.0,167922.0,0.0,2461.0,1899.0,0.0
COST,2020-12-02,375.197,0.53156446,0.00296404,6.1419,5.0888,1.0531,1,1,1,143.021,-1,-0.21073758,5.7628,1,-0.57959672,67.6423,0,-0.33487921,85.9661,83.2477,0.90912854,0.0370239,0.87164866,-0.05766406,23.1051,0.05634254,92.8571,0.0,0.928571,0.0,1,372.7385,379.6591,386.5797,13.8412,0.0,543268126.7564,-0.00111227,383.16979352,384.5713833,379.29307198,381.21154785,2212800.0,0.0,0.0,-4.0357666,-0.01047578,0.22081702,67,228221.0,171456.0,0.0,2848.0,1974.0,0.0
COST,2020-12-03,375.3396,0.53233221,0.00037992,5.4431,5.1596,0.2834,1,1,1,31.0864,0,-3.60075789,2.0021,1,-1.8783777,39.1019,0,-0.72989804,75.5121,55.2407,0.79615385,-0.13844139,0.57279958,-0.50699937,20.8909,-0.10598873,85.7143,0.0,0.857143,0.0,1,369.8069,378.8744,387.942,18.1351,0.0,540415303.2303,-0.00527895,375.74437356,376.47002838,371.05253784,371.81793213,3976400.0,0.0,0.0,-9.39361572,-0.02464148,0.45412213,67,241213.0,183939.0,0.0,2817.0,2132.0,0.0
COST,2020-12-04,375.2936,0.53208455,-0.00012257,4.7844,5.0846,-0.3002,1,1,-1,7.8155,0,-2.97753183,-0.5619,-1,4.56308952,37.7941,0,-0.03460328,54.8574,26.0838,0.57294184,-0.3765162,0.26168048,-1.11781642,19.1568,-0.09052138,78.5714,0.0,0.785714,0.0,1,366.8949,377.8424,388.79,21.8951,0.0,540132991.1891,-0.00052267,372.97103732,373.07044667,369.67087149,371.20166016,2839700.0,0.0,0.0,-0.61627197,-0.00165746,0.30374907,71,241069.0,194466.0,0.0,2616.0,2255.0,0.0
COST,2020-12-07,375.4722,0.53304612,0.00047567,4.2058,4.9088,-0.703,1,1,-1,16.4063,0,0.52362812,-0.6994,-1,0.19659708,37.5409,0,-0.00674464,29.733,7.8747,0.3014265,-0.8450005,0.06738003,-2.31235476,17.3084,-0.10679208,71.4286,0.0,0.714286,0.0,1,364.2317,376.1355,388.0393,23.8076,0.0,538417201.3913,-0.00318673,372.0366271,374.25333106,370.4262989,371.10223389,2652900.0,0.0,0.0,-0.09942627,-0.00026785,0.27903746,76,185686.0,213617.0,0.0,2317.0,2477.0,0.0
COST,2020-12-08,376.018,0.53598468,0.00145153,4.0432,4.7357,-0.6925,1,1,-1,35.2901,0,0.53510191,6.1214,1,1.11425491,53.9896,0,0.30466423,18.0845,20.2951,0.17554304,-0.64411513,0.19991207,0.61199009,16.6706,-0.03825897,64.2857,14.2857,0.642857,0.142857,1,366.4235,374.1553,381.887,15.4635,0.0,539924938.6032,0.00279249,371.71855778,377.25529713,368.53764086,375.34677124,2685500.0,0.0,0.0,4.24453735,0.01143765,0.28335009,71,230369.0,216851.0,0.0,2751.0,2519.0,0.0
COST,2020-12-09,375.9916,0.53584254,-7.021e-05,3.6073,4.51,-0.9027,1,1,-1,27.2239,0,-0.29629113,4.7263,1,-0.29517805,43.0135,0,-0.25517803,18.9348,28.6346,0.1847321,0.04490673,0.28889882,0.29123857,16.5688,-0.00614408,57.1429,7.1429,0.571429,0.071429,1,369.1979,372.3242,375.4504,6.2525,-1.0,538357951.2597,-0.00291068,377.6131269,378.72643861,370.57535876,372.05648804,2461600.0,0.0,0.0,-3.2902832,-0.00876598,0.25373055,69,233595.0,217619.0,0.0,3475.0,2608.0,0.0
COST,2020-12-10,375.474,0.53305581,-0.00137852,3.1057,4.2292,-1.1235,1,1,-1,-37.3655,0,1.72858385,2.5445,1,-0.85745726,38.5715,0,-0.11516275,27.0773,32.3022,0.27272678,0.30071314,0.328034,0.11354025,15.9318,-0.03998293,50.0,0.0,0.5,0.0,1,368.6453,372.0737,375.502,6.8567,0.0,537626841.6321,-0.00135988,372.05650926,372.76226399,369.34278906,370.56546021,2566300.0,0.0,0.0,-1.49102783,-0.00400753,0.26758123,72,224719.0,215263.0,0.0,2767.0,2601.0,0.0
COST,2020-12-11,375.1241,0.53117197,-0.00093276,2.8605,3.9554,-1.095,1,1,-1,7.1013,0,6.26178305,2.4137,1,-0.05419066,48.7581,0,0.20892118,31.0765,32.2927,0.31594549,0.12868888,0.32793263,-0.00029418,16.8651,0.05533913,42.8571,78.5714,0.428571,0.785714,-1,369.0513,372.4057,375.76,6.7087,-1.0,536610088.0817,-0.00189477,377.50381034,377.50381034,370.3169729,372.86169434,3483900.0,0.0,0.0,2.29623413,0.00619657,0.38896973,73,254055.0,217118.0,0.0,3340.0,2704.0,0.0
COST,2020-12-14,374.375,0.52713885,-0.00200093,2.5787,3.6801,-1.1014,1,1,-1,-13.6448,0,1.52044002,1.3726,1,-0.75848754,45.7991,0,-0.06460826,32.3934,32.5854,0.33017702,0.04065334,0.33105589,0.00898255,17.7051,0.04744396,35.7143,71.4286,0.357143,0.714286,-1,369.4833,372.6144,375.7456,6.2623,-1.0,535139810.6588,-0.00274746,374.31294957,375.92327769,370.98293397,372.14596558,2778400.0,0.0,0.0,-0.71572876,-0.00191956,0.29563975,69,190929.0,220361.0,0.0,2365.0,2780.0,0.0
COST,2020-12-15,372.8162,0.51874636,-0.00418115,2.1302,3.3701,-1.2399,1,1,-1,-90.9986,0,0.85005484,0.4438,1,-2.09283461,36.2506,0,-0.26340254,32.7266,33.3016,0.33377785,0.01018132,0.33869811,0.02150647,16.6429,-0.06382301,28.5714,100.0,0.285714,1.0,-1,369.1399,371.4772,373.8145,4.6746,1.0,534728437.0625,-0.00076931,372.26521878,373.44812004,367.09623699,369.66085815,2133900.0,0.0,0.0,-2.48510742,-0.00667778,0.21037941,71,198394.0,215793.0,0.0,3000.0,2816.0,0.0
COST,2020-12-16,371.4185,0.51122122,-0.00376314,1.5611,3.0083,-1.4472,1,1,-1,-126.6927,1,0.28173762,-0.7718,-1,1.57501944,28.8998,1,-0.2543547,28.9526,20.9707,0.29299285,-0.13035099,0.20712107,-0.58800612,15.4897,-0.07444947,21.4286,100.0,0.214286,1.0,-1,366.5477,370.5129,374.4782,7.9305,0.0,533053805.7219,-0.00314158,368.94518057,370.61514823,366.64896746,367.23544312,2385100.0,0.0,0.0,-2.42541504,-0.00656119,0.24361043,68,238544.0,216500.0,0.0,3485.0,2817.0,0.0
COST,2020-12-17,371.0448,0.50920924,-0.00100716,1.1649,2.6396,-1.4748,1,1,-1,-127.6478,1,0.00748231,-0.6241,-1,-0.23666079,34.6686,0,0.16639841,23.3079,15.6513,0.23199148,-0.24217969,0.15036034,-0.33986953,14.0669,-0.10114524,14.2857,100.0,0.142857,1.0,-1,365.6123,370.0159,374.4195,8.8072,0.0,534308291.702,0.00234787,368.05056353,368.75631827,365.80403988,368.0803833,2314200.0,0.0,0.0,0.84494019,0.00230081,0.23423114,68,243115.0,219128.0,0.0,3358.0,2902.0,0.0
COST,2020-12-18,370.4056,0.50576782,-0.00172568,0.5802,2.2277,-1.6475,1,1,-1,-148.1156,1,0.13818801,-1.8435,-1,0.66145918,24.8957,1,-0.39255373,15.9448,11.2124,0.15241965,-0.46178691,0.102995,-0.39589205,13.4519,-0.04571845,7.1429,100.0,0.071429,1.0,-1,363.5089,368.4055,373.3021,9.7932,0.0,531799873.9177,-0.00471685,368.88553766,369.14396553,363.7463753,364.80999756,4140000.0,0.0,0.0,-3.27038574,-0.00888498,0.47576463,75,239956.0,217114.0,0.0,3041.0,2859.0,0.0
COST,2020-12-21,369.5745,0.50129322,-0.0022488,-0.0454,1.7731,-1.8185,-1,1,-1,-192.0621,1,0.22881401,-1.7666,-1,-0.04352994,20.4496,1,-0.21741746,14.6153,16.9821,0.13805196,-0.09096632,0.16456066,0.33975186,14.4354,0.06813112,0.0,100.0,0.0,1.0,-1,361.6655,366.5346,371.4038,9.7383,1.0,532889719.0411,0.00204516,362.91139333,363.93524579,359.6509673,362.79211426,2329700.0,0.0,0.0,-2.0178833,-0.00553133,0.23628162,83,170939.0,210606.0,0.0,2677.0,2970.0,0.0
COST,2020-12-22,368.0267,0.49295995,-0.00420567,-0.7682,1.2649,-2.0331,-1,1,-1,-191.4594,1,-0.00314793,-2.7085,-1,0.34775706,15.4534,1,-0.32330749,14.1872,14.367,0.13342555,-0.03017509,0.1366562,-0.1820213,15.7145,0.08139616,0.0,100.0,0.0,1.0,-1,358.5934,364.5763,370.5591,11.9657,1.0,532224735.8944,-0.00124944,361.92731441,362.58337963,358.45811963,359.86965942,2105500.0,0.0,0.0,-2.92245483,-0.00805545,0.20662239,82,197080.0,210418.0,0.0,3264.0,3007.0,0.0
COST,2020-12-23,366.7941,0.4863237,-0.00336047,-1.3368,0.7445,-2.0814,-1,1,-1,-169.5718,1,-0.12907571,-3.3815,-1,0.1990241,15.2319,1,-0.01454185,16.5073,18.1727,0.1584985,0.14054994,0.17726498,0.20941852,17.2299,0.08795176,28.5714,100.0,0.285714,1.0,-1,356.7755,363.0752,369.3749,12.5994,0.0,532808871.95,0.00109633,360.28715514,360.93327031,357.35474661,359.73049927,1782100.0,0.0,0.0,-0.13916016,-0.0003867,0.16384009,87,243247.0,211090.0,0.0,3407.0,2996.0,0.0
COST,2020-12-24,365.9779,0.48192933,-0.00223019,-1.5538,0.2849,-1.8387,-1,1,-1,-119.345,1,-0.42085383,-3.5494,-1,0.04730377,36.9416,0,0.58767622,19.1349,24.8652,0.18689455,0.13731977,0.24867739,0.26915126,17.2759,0.00266267,21.4286,92.8571,0.214286,0.928571,-1,358.1088,361.94,365.7711,7.6623,0.0,533407680.19,0.00112261,359.25335236,363.15989348,359.25335236,362.40441895,972500.0,0.0,0.0,2.67391968,0.00743312,0.05673881,100,218145.0,207523.0,0.0,3241.0,2979.0,0.0
COST,2020-12-28,365.5763,0.47976713,-0.00109854,-1.1922,-0.0106,-1.1817,-1,-1,-1,-42.6693,0,-1.79697581,-1.9969,-1,-0.77745506,64.3974,0,0.42634951,31.8811,52.6056,0.32464067,0.39980427,0.54468171,0.52732789,16.62,-0.0394645,14.2857,85.7143,0.142857,0.857143,-1,356.1322,362.7472,369.3621,13.2299,-1.0,535994154.5303,0.00482556,363.31894488,369.4720096,362.90143781,368.84576416,3207700.0,0.0,0.0,6.44134521,0.01777391,0.35243147,76,187494.0,180222.0,0.0,2898.0,2849.0,0.0
COST,2020-12-29,365.4113,0.47887878,-0.00045155,-0.7637,-0.1612,-0.6025,-1,-1,-1,-0.801,0,-52.27003745,-2.4078,-1,0.17065371,68.7539,0,0.06336368,51.7986,77.9251,0.53988588,0.38451811,0.81485378,0.32492098,16.5829,-0.00223724,7.1429,78.5714,0.071429,0.785714,-1,355.2035,364.288,373.3725,18.169,0.0,537326295.0226,0.0024792,370.02865305,371.03263573,368.05053779,370.49584961,2072600.0,0.0,0.0,1.65008545,0.00447365,0.20227008,77,223339.0,183973.0,0.0,3792.0,2924.0,0.0
COST,2020-12-30,365.6668,0.48025438,0.00069872,-0.2821,-0.1854,-0.0967,-1,-1,-1,45.5927,0,1.0175686,-3.3827,-1,0.28820173,73.0498,-1,0.05880783,74.8795,94.1079,0.78931744,0.30824057,0.98753257,0.17196006,17.4104,0.04752906,0.0,71.4286,0.0,0.714286,-1,357.1047,366.7573,376.4098,19.3051,0.0,537158789.6847,-0.00031184,371.96703749,373.61710502,371.05251408,372.21554565,1778000.0,0.0,0.0,1.71969604,0.00464161,0.1632977,79,276251.0,188688.0,0.0,3938.0,3000.0,0.0
COST,2020-12-31,366.3964,0.48418251,0.00199129,0.2833,-0.0916,0.3749,1,-1,1,71.7513,0,0.36457319,-1.7523,-1,-0.93043429,78.1153,-1,0.06484645,89.1031,95.2763,0.94302959,0.15963081,1.0,0.01226328,18.5249,0.06016227,7.1429,64.2857,0.071429,0.642857,-1,361.507,369.7177,377.9284,16.4214,0.0,538602752.6189,0.00268094,372.75231967,374.79010494,370.2374181,374.53164673,1628900.0,0.0,0.0,2.31610107,0.00622247,0.14357339,92,278699.0,197338.0,0.0,3672.0,3061.0,0.0
COST,2021-01-04,367.3766,0.48945985,0.00266811,0.9902,0.1247,0.8655,1,1,1,121.8174,-1,0.41099301,1.6308,1,2.07450331,83.6659,-1,0.06634244,94.3748,93.7402,1.0,0.05585919,0.98360902,-0.01638678,20.7626,0.10777552,100.0,57.1429,1.0,0.571429,1,366.4816,372.8132,379.1449,12.6633,-1.0,540544800.8327,0.00359276,375.17776056,379.2731705,372.5733997,377.88153076,3322200.0,0.0,0.0,3.34988403,0.00894419,0.36757858,71,197801.0,225006.0,0.0,2915.0,3243.0,0.0
COST,2021-01-05,368.2454,0.49413742,0.0023593,1.1831,0.3364,0.8467,1,1,1,87.2263,0,-0.39656732,0.6186,1,-1.63627546,59.133,0,-0.41487663,89.4919,79.4592,0.94723129,-0.05456248,0.83122342,-0.17972746,22.7765,0.08842008,92.8571,50.0,0.928571,0.5,1,368.7889,373.7437,378.6985,9.9096,0.0,538339945.7477,-0.00409566,376.59924116,377.94119147,373.01079742,373.49786377,2748400.0,0.0,0.0,-4.38366699,-0.01160064,0.29167108,69,247628.0,228476.0,0.0,3758.0,3238.0,0.0
COST,2021-01-06,368.7474,0.49684016,0.00136137,0.8671,0.4425,0.4246,1,1,1,6.9791,0,-11.4982161,-0.8866,-1,1.69772163,40.0791,0,-0.47540738,73.6405,47.722,0.77592777,-0.21525383,0.49257119,-0.66504338,21.6373,-0.05264982,85.7143,42.8571,0.857143,0.428571,1,366.6474,373.2069,379.7664,13.119,0.0,536000373.919,-0.00436487,371.58929296,373.55745819,367.44416346,367.81195068,2661400.0,0.0,0.0,-5.68591309,-0.01522342,0.28016192,62,295377.0,231209.0,0.0,4120.0,3264.0,0.0
COST,2021-01-07,369.333,0.499993,0.00158556,0.4431,0.4426,0.0005,1,1,1,-36.5154,0,1.19112758,-2.5636,-1,0.65415822,34.916,0,-0.14787204,48.9848,19.7733,0.5094776,-0.50333369,0.1943442,-1.41345653,19.5175,-0.10861022,78.5714,35.7143,0.785714,0.357143,1,362.9592,371.9086,380.8581,17.8989,0.0,534475936.6761,-0.00285221,368.79610594,369.43227114,364.60128646,365.72454834,2849500.0,0.0,0.0,-2.08740234,-0.00567519,0.30504551,61,288600.0,232623.0,0.0,4033.0,3316.0,0.0
COST,2021-01-08,370.1332,0.50430123,0.00216192,0.2661,0.4073,-0.1413,1,1,-1,-41.339,0,0.116684,-1.1622,-1,-1.20581655,43.645,0,0.2,27.3336,14.5053,0.27549657,-0.79210935,0.13813193,-0.3631776,18.5407,-0.05268409,71.4286,28.5714,0.714286,0.285714,1,361.5523,370.5487,379.5452,17.9929,0.0,536796938.2975,0.0043238,365.92330563,368.05055013,362.11617381,367.73245239,2599700.0,0.0,0.0,2.00790405,0.00549021,0.27199968,63,293295.0,243534.0,0.0,3964.0,3427.0,0.0
COST,2021-01-11,370.0765,0.50399596,-0.00015321,-0.3459,0.2567,-0.6026,-1,1,-1,-65.8461,0,0.37218757,-2.3552,-1,0.50653872,29.2495,1,-0.49216226,16.016,13.7694,0.1531891,-0.70664336,0.1302795,-0.05344459,17.3342,-0.06960229,64.2857,21.4286,0.642857,0.214286,1,359.7934,367.3398,374.8862,15.0928,0.0,534339912.5835,-0.00459824,366.38056658,368.78613911,361.68873093,361.83786011,2562500.0,0.0,0.0,-5.89459229,-0.01602957,0.26707853,62,191081.0,252728.0,0.0,3033.0,3589.0,0.0
COST,2021-01-12,369.3946,0.50032465,-0.00184599,-0.8064,0.0441,-0.8504,-1,1,-1,-106.0186,1,0.37891936,-2.9059,-1,0.18951099,30.172,0,0.03057471,15.9865,19.6848,0.1528703,-0.00184531,0.19339986,0.30050597,17.5504,0.01231881,57.1429,14.2857,0.571429,0.142857,1,359.7738,365.0455,370.3172,10.5434,1.0,535861044.7083,0.00283867,361.82788422,362.89150643,358.10026178,362.02670288,2387600.0,0.0,0.0,0.18884277,0.0005219,0.24394116,62,210239.0,247387.0,0.0,4109.0,3639.0,0.0
COST,2021-01-13,368.821,0.49723642,-0.00155523,-0.9399,-0.1527,-0.7872,-1,-1,-1,-50.5263,0,-1.09828545,-1.9846,-1,-0.46422453,43.4993,0,0.30637964,20.606,28.3639,0.20279249,0.22418228,0.28601032,0.30599107,16.1211,-0.0886602,50.0,7.1429,0.5,0.071429,1,359.9462,364.4351,368.924,8.9778,0.0,536601918.6877,0.00138068,362.19566326,366.53958098,360.83384342,364.76028442,1968800.0,0.0,0.0,2.73358154,0.00755077,0.18853847,61,240359.0,239527.0,0.0,4169.0,3646.0,0.0
COST,2021-01-14,367.6182,0.49076061,-0.00327187,-1.3985,-0.4019,-0.9967,-1,-1,-1,-87.8251,0,0.42469408,-2.5627,-1,0.22558239,31.0916,0,-0.3990692,27.5394,34.5696,0.27772062,0.25176293,0.35222832,0.17951321,15.3775,-0.04835636,42.8571,0.0,0.428571,0.0,1,358.019,363.3277,368.6364,10.6174,0.0,534997880.0902,-0.00299821,363.81598815,364.31300452,359.40248029,360.18777466,2363900.0,0.0,0.0,-4.57250977,-0.01253566,0.24080591,61,228294.0,230912.0,0.0,3905.0,3628.0,0.0
COST,2021-01-15,366.1648,0.48293559,-0.00396925,-1.757,-0.6729,-1.0841,-1,-1,-1,-91.1616,0,0.03659984,-1.9706,-1,-0.30046686,30.6404,0,-0.01472566,31.6527,32.0248,0.32217239,0.129951,0.325074,-0.07946342,14.9964,-0.02541277,35.7143,78.5714,0.357143,0.785714,-1,358.357,361.7809,365.2048,6.8478,0.0,534208245.8737,-0.00147814,358.90545928,362.73249141,358.64700106,359.99890137,2340400.0,0.0,0.0,-0.18887329,-0.00052437,0.23769711,63,229621.0,221815.0,0.0,3606.0,3577.0,0.0
COST,2021-01-19,363.612,0.46919145,-0.00702067,-2.6277,-1.0639,-1.5638,-1,-1,-1,-158.1338,1,0.42351604,-4.2723,-1,0.53874962,17.6677,1,-0.73426083,27.7266,16.5854,0.27974366,-0.14160048,0.16032767,-0.93090308,17.1263,0.12436428,28.5714,100.0,0.285714,1.0,-1,351.6297,359.8842,368.1387,16.509,1.0,531425829.4082,-0.00523576,360.19766895,360.78417493,350.33688171,352.35476685,4533800.0,0.0,0.0,-7.64413452,-0.02123377,0.52786009,61,147309.0,193536.0,584.0,3042.0,3410.0,0.0
COST,2021-01-20,362.1766,0.46146333,-0.00396326,-2.7382,-1.3987,-1.3395,-1,-1,-1,-110.608,1,-0.42967778,-1.5531,-1,-1.75082094,43.9933,0,0.59840021,25.6009,28.1924,0.25677157,-0.08303224,0.28418032,0.4117067,19.0431,0.10065588,21.4286,92.8571,0.214286,0.928571,-1,351.3397,359.3076,367.2755,15.9358,1.0,533803750.4264,0.00445467,352.27524306,359.74040759,351.30108015,359.14398193,2767200.0,0.0,0.0,6.78921509,0.01926812,0.29415811,55,193604.0,186857.0,0.0,4035.0,3391.0,0.0
