,COST,COST,COST,COST,COST,COST,SBUX,SBUX,SBUX,SBUX,SBUX,SBUX,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,ASML,ASML,ASML,ASML,ASML,ASML
,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-06,342.4100036621094,345.1199951171875,341.6099853515625,343.30999755859375,331.9127502441406,2104300,75.19999694824219,75.91999816894531,74.94000244140625,75.66000366210938,74.39973449707031,6764800,110.40499877929688,114.4124984741211,109.79750061035156,113.90249633789062,112.97088623046875,202428800,368.04998779296875,369.55999755859375,364.17999267578125,369.2300109863281,366.73272705078125,402100
2020-08-07,343.1400146484375,344.7300109863281,339.6300048828125,340.9100036621094,329.59246826171875,1759000,75.4800033569336,75.93000030517578,75.20999908447266,75.79000091552734,74.5275650024414,6569300,113.20500183105469,113.67500305175781,110.2925033569336,111.11250305175781,110.40241241455078,198045600,370.739990234375,371.1700134277344,362.3299865722656,366.07000732421875,363.5940856933594,572500
2020-08-10,340.7099914550781,341.07000732421875,338.5799865722656,340.0,328.7126770019531,1503800,75.81999969482422,77.66999816894531,75.80999755859375,77.47000122070312,76.17957305908203,6604300,112.5999984741211,113.7750015258789,110.0,112.72750091552734,112.00709533691406,212403600,364.760009765625,366.7799987792969,359.5400085449219,365.4100036621094,362.93853759765625,547900
2020-08-11,340.8500061035156,340.8500061035156,331.79998779296875,332.42999267578125,321.3940124511719,2065600,78.2699966430664,79.9800033569336,78.0,78.87000274658203,77.55626678466797,10238500,111.97000122070312,112.48249816894531,109.10749816894531,109.375,108.67601013183594,187902400,366.0400085449219,369.3699951171875,360.6600036621094,361.30999755859375,358.86627197265625,627000
2020-08-12,333.75,338.8999938964844,333.1700134277344,336.760009765625,325.5802307128906,1853900,79.58999633789062,79.69000244140625,78.66999816894531,79.29000091552734,77.96925354003906,5378000,110.49749755859375,113.2750015258789,110.29750061035156,113.01000213623047,112.28778839111328,165598000,366.5899963378906,376.0299987792969,365.6400146484375,374.80999755859375,372.27496337890625,565400
2020-08-13,336.989990234375,339.4599914550781,335.1300048828125,335.70001220703125,324.555419921875,1536500,78.91999816894531,79.63999938964844,78.83999633789062,79.0199966430664,77.70375061035156,4383400,114.43000030517578,116.0425033569336,113.92749786376953,115.01000213623047,114.2750015258789,210082000,376.5799865722656,378.1400146484375,373.0,374.760009765625,372.2253112792969,470700
2020-08-14,336.5299987792969,338.760009765625,335.6000061035156,336.2799987792969,325.11614990234375,1522900,78.54000091552734,78.93000030517578,78.0199966430664,78.37000274658203,77.06458282470703,3771300,114.83000183105469,115.0,113.04499816894531,114.90750122070312,114.17315673828125,165565200,371.0799865722656,374.1499938964844,369.6700134277344,371.1000061035156,368.5900573730469,543900
2020-08-17,337.6499938964844,340.3699951171875,337.3599853515625,339.9599914550781,328.6739501953125,1504700,78.5999984741211,78.95999908447266,78.12000274658203,78.94999694824219,77.63491821289062,5360400,116.0625,116.0875015258789,113.9625015258789,114.60749816894531,113.87507629394531,119561600,376.6600036621094,380.5,376.25,378.510009765625,375.949951171875,428200
2020-08-18,341.0,342.79998779296875,336.80999755859375,340.75,329.437744140625,1489400,79.1500015258789,79.36000061035156,78.3499984741211,78.98999786376953,77.67425537109375,5272700,114.35250091552734,116.0,114.00749969482422,115.5625,114.823974609375,105633600,383.6099853515625,383.9800109863281,376.989990234375,377.2200012207031,374.6686706542969,466500
2020-08-19,341.1199951171875,341.94000244140625,339.95001220703125,340.8999938964844,329.5827941894531,1730100,79.18000030517578,79.38999938964844,77.43000030517578,77.62999725341797,76.33690643310547,6840600,115.98249816894531,117.1624984741211,115.61000061035156,115.7074966430664,114.9680404663086,145538000,380.3900146484375,380.42999267578125,373.9599914550781,374.94000244140625,372.4040832519531,354400
2020-08-20,340.1400146484375,341.6600036621094,338.739990234375,340.8699951171875,329.5538024902344,1717500,77.02999877929688,77.6500015258789,76.45999908447266,77.22000122070312,75.9337387084961,5099500,115.75,118.39250183105469,115.73249816894531,118.2750015258789,117.5191421508789,126907200,369.5400085449219,373.3800048828125,368.3800048828125,372.1700134277344,369.65283203125,498200
2020-08-21,340.07000732421875,345.8399963378906,339.3299865722656,344.6099853515625,333.1695861816406,2372600,76.94000244140625,77.2699966430664,76.69000244140625,77.06999969482422,75.78623962402344,5594100,119.26249694824219,124.86750030517578,119.25,124.37000274658203,123.57518768310547,338054800,366.1499938964844,372.1300048828125,365.5400085449219,372.1199951171875,369.6031494140625,605400
2020-08-24,345.1099853515625,346.1099853515625,342.1099853515625,344.1300048828125,332.7055358886719,1461500,77.70999908447266,79.13999938964844,77.25,78.68000030517578,77.36942291259766,5867400,128.69749450683594,128.78500366210938,123.9375,125.85749816894531,125.05317687988281,345937600,380.25,380.79998779296875,374.5299987792969,377.989990234375,375.4334411621094,590700
2020-08-25,344.1400146484375,344.9100036621094,341.4599914550781,344.7099914550781,333.26629638671875,1176200,80.05999755859375,83.06999969482422,79.79000091552734,82.72000122070312,81.34212493896484,17659500,124.69750213623047,125.18000030517578,123.05249786376953,124.82499694824219,124.02727508544922,211495600,379.29998779296875,380.8299865722656,376.2699890136719,380.8299865722656,378.2542419433594,378200
2020-08-26,343.010009765625,344.8299865722656,341.69000244140625,344.2699890136719,332.8409118652344,1757000,82.41999816894531,82.75,81.87999725341797,82.41000366210938,81.03729248046875,7934300,126.18000030517578,126.99250030517578,125.0824966430664,126.52249908447266,125.71393585205078,163022400,380.0899963378906,386.6700134277344,380.0799865722656,385.9200134277344,383.309814453125,417600
2020-08-27,345.6099853515625,347.739990234375,342.54998779296875,346.3599853515625,334.86151123046875,2220700,82.75,83.63999938964844,82.5,83.41000366210938,82.0206298828125,9099200,127.14250183105469,127.48500061035156,123.8324966430664,125.01000213623047,124.21109008789062,155552400,386.7200012207031,386.79998779296875,373.239990234375,376.2200012207031,373.6754150390625,636100
2020-08-28,347.4700012207031,349.05999755859375,345.5,348.3699951171875,336.80474853515625,1487300,83.79000091552734,85.29000091552734,83.43000030517578,85.0,83.58415222167969,9303900,126.01249694824219,126.44249725341797,124.57749938964844,124.80750274658203,124.00989532470703,187630000,376.1199951171875,379.8900146484375,374.79998779296875,379.4700012207031,376.9034423828125,490200
2020-08-31,346.8500061035156,348.75,344.2900085449219,347.6600036621094,336.1183776855469,1586900,84.62999725341797,85.36000061035156,84.02999877929688,84.47000122070312,83.06297302246094,6401600,127.58000183105469,131.0,126.0,129.0399932861328,128.21534729003906,225702700,375.9200134277344,378.44000244140625,373.30999755859375,374.17999267578125,371.64923095703125,533300
2020-09-01,345.7099914550781,351.489990234375,345.4100036621094,351.3800048828125,339.71490478515625,1773700,84.69999694824219,86.08999633789062,84.2300033569336,86.05000305175781,84.61666107177734,8166100,132.75999450683594,134.8000030517578,130.52999877929688,134.17999267578125,133.32249450683594,151948100,384.1099853515625,386.8999938964844,382.3299865722656,386.8999938964844,384.2831726074219,634500
2020-09-02,353.6099853515625,359.9200134277344,351.30999755859375,358.8599853515625,346.9465637207031,2434900,86.51000213623047,88.75,86.29000091552734,88.3499984741211,86.87834167480469,11378900,137.58999633789062,137.97999572753906,127.0,131.39999389648438,130.56024169921875,200119000,395.6600036621094,401.1499938964844,390.489990234375,398.489990234375,395.7947998046875,904300
2020-09-03,363.07000732421875,363.6700134277344,345.5199890136719,348.29998779296875,336.73712158203125,3630400,88.5999984741211,88.9800033569336,85.69000244140625,86.4800033569336,85.03949737548828,11036600,126.91000366210938,128.83999633789062,120.5,120.87999725341797,120.10749053955078,257599600,389.1000061035156,389.30999755859375,370.0799865722656,376.1600036621094,373.6158142089844,1258500
2020-09-04,353.9800109863281,353.9800109863281,340.3999938964844,346.57000732421875,335.0645751953125,2557000,87.08999633789062,87.77999877929688,85.30999755859375,86.2699966430664,84.8329849243164,10349400,120.06999969482422,123.69999694824219,110.88999938964844,120.95999908447266,120.18697357177734,332607200,365.5,371.0,352.8599853515625,367.4200134277344,364.9349365234375,1206300
2020-09-08,343.8399963378906,344.9200134277344,338.17999267578125,338.8599853515625,327.6104736328125,2144300,85.2699966430664,87.58000183105469,84.7699966430664,85.41000366210938,83.98731994628906,11083100,113.94999694824219,118.98999786376953,112.68000030517578,112.81999969482422,112.09900665283203,231366600,345.3699951171875,353.3900146484375,343.25,347.3500061035156,345.00067138671875,1541000
2020-09-09,340.8999938964844,349.70001220703125,340.3900146484375,346.42999267578125,334.9291687011719,2100900,85.93000030517578,86.83000183105469,84.45999908447266,85.86000061035156,84.42981719970703,6928700,117.26000213623047,119.13999938964844,115.26000213623047,117.31999969482422,116.57023620605469,176940500,357.9700012207031,361.5400085449219,353.510009765625,359.3699951171875,356.93939208984375,847300
2020-09-10,346.2699890136719,348.0,338.760009765625,339.5299987792969,328.25823974609375,1959600,85.80000305175781,87.06999969482422,84.52999877929688,84.87999725341797,83.46614837646484,7552000,120.36000061035156,120.5,112.5,113.48999786376953,112.76471710205078,182274400,364.2699890136719,366.80999755859375,355.0299987792969,357.0,354.5854187011719,678600
2020-09-11,340.2799987792969,343.260009765625,336.1000061035156,339.1300048828125,327.87158203125,1599600,84.94999694824219,85.8499984741211,84.1500015258789,85.2699966430664,83.84964752197266,7103300,114.56999969482422,115.2300033569336,110.0,112.0,111.28423309326172,180860300,364.0,367.1499938964844,357.5899963378906,359.2300109863281,356.8003234863281,678700
2020-09-14,340.989990234375,344.8399963378906,340.4700012207031,342.9200134277344,331.53570556640625,1522300,85.75,87.05999755859375,85.63999938964844,86.62999725341797,85.1869888305664,5535800,114.72000122070312,115.93000030517578,112.80000305175781,115.36000061035156,114.62277221679688,140150100,369.7699890136719,369.9800109863281,365.3599853515625,367.94000244140625,365.451416015625,575700
2020-09-15,345.0199890136719,347.760009765625,342.75,343.9100036621094,332.49285888671875,1362500,87.18000030517578,88.25,87.16999816894531,87.70999908447266,86.2490005493164,8361900,118.33000183105469,118.83000183105469,113.61000061035156,115.54000091552734,114.80162048339844,184642000,374.54998779296875,374.760009765625,369.1000061035156,370.25,367.7458190917969,717100
2020-09-16,347.2699890136719,348.760009765625,343.25,343.7300109863281,332.3188781738281,1656500,88.0,89.43000030517578,87.75,88.37999725341797,86.90785217285156,7146400,115.2300033569336,116.0,112.04000091552734,112.12999725341797,111.41340637207031,154679000,372.0,372.9800109863281,362.3599853515625,362.3800048828125,359.9290466308594,973900
2020-09-17,339.5799865722656,342.8900146484375,336.3699951171875,338.8800048828125,327.6298522949219,2681500,87.05000305175781,87.31999969482422,85.36000061035156,86.75,85.30499267578125,7386600,109.72000122070312,112.19999694824219,108.70999908447266,110.33999633789062,109.63484191894531,178011000,355.510009765625,367.6300048828125,355.1400146484375,366.739990234375,364.259521484375,901000
2020-09-18,340.20001220703125,341.2200012207031,331.20001220703125,335.9599914550781,324.8067932128906,3409300,86.80999755859375,87.23999786376953,84.5999984741211,84.94999694824219,83.53498077392578,10113400,110.4000015258789,110.87999725341797,106.08999633789062,106.83999633789062,106.15721893310547,287104900,370.2900085449219,370.9100036621094,359.92999267578125,366.3399963378906,363.8622131347656,912200
2020-09-21,333.9700012207031,339.6199951171875,333.7099914550781,339.57000732421875,328.2969665527344,2427400,82.86000061035156,83.94999694824219,81.75,83.88999938964844,82.49263763427734,7188800,104.54000091552734,110.19000244140625,103.0999984741211,110.08000183105469,109.37651062011719,195713800,355.30999755859375,363.0,352.57000732421875,362.6199951171875,360.1673889160156,657900
2020-09-22,340.70001220703125,344.8999938964844,339.5899963378906,344.45001220703125,333.01495361328125,2128100,84.05000305175781,84.38999938964844,83.18000030517578,83.94999694824219,82.55162811279297,4465000,112.68000030517578,112.86000061035156,109.16000366210938,111.80999755859375,111.09545135498047,183055400,363.989990234375,365.1000061035156,358.7300109863281,364.6400146484375,362.17376708984375,971200
2020-09-23,348.0,348.25,344.05999755859375,344.6300048828125,333.1889953613281,3577100,84.37999725341797,84.9000015258789,82.81999969482422,82.98999786376953,81.60763549804688,6414700,111.62000274658203,112.11000061035156,106.7699966430664,107.12000274658203,106.43543243408203,150718700,365.2099914550781,366.5799865722656,356.92999267578125,357.55999755859375,355.1416320800781,709800
2020-09-24,345.0,347.3299865722656,338.30999755859375,347.0,335.4802551269531,5779300,82.62999725341797,84.13999938964844,81.91999816894531,83.04000091552734,81.65679931640625,4881500,105.16999816894531,110.25,105.0,108.22000122070312,107.52839660644531,167743300,354.6499938964844,363.5899963378906,353.67999267578125,360.1600036621094,357.72406005859375,768400
2020-09-25,340.739990234375,343.7699890136719,335.3599853515625,342.5799865722656,331.2070007324219,7338500,82.52999877929688,84.69000244140625,82.22000122070312,84.30000305175781,82.89580535888672,5981500,108.43000030517578,112.44000244140625,107.66999816894531,112.27999877929688,111.56243896484375,149981400,352.82000732421875,361.1099853515625,351.0899963378906,360.4800109863281,358.0418701171875,724100
2020-09-28,343.760009765625,349.7699890136719,343.1000061035156,349.6199951171875,338.0133056640625,3459200,85.5199966430664,86.23999786376953,84.98999786376953,86.06999969482422,84.6363296508789,5976200,115.01000213623047,115.31999969482422,112.77999877929688,114.95999908447266,114.2253189086914,137672400,365.8999938964844,371.489990234375,364.3500061035156,371.05999755859375,368.55029296875,821900
2020-09-29,348.95001220703125,354.2900085449219,347.1000061035156,352.1400146484375,340.4496765136719,2526000,86.25,86.25,84.62999725341797,84.80000305175781,83.3874740600586,4064000,114.55000305175781,115.30999755859375,113.56999969482422,114.08999633789062,113.36088562011719,99382200,370.07000732421875,375.8800048828125,369.57000732421875,374.0,371.4704284667969,608800
2020-09-30,352.55999755859375,357.70001220703125,351.1700134277344,355.0,343.2147216796875,2525800,86.62999725341797,87.16000366210938,85.47000122070312,85.91999816894531,84.48882293701172,10134400,113.79000091552734,117.26000213623047,113.62000274658203,115.80999755859375,115.06988525390625,142675200,368.7799987792969,373.25,367.5,369.2699890136719,366.7724304199219,867800
2020-10-01,356.260009765625,359.69000244140625,354.82000732421875,358.4599914550781,346.559814453125,2053000,87.04000091552734,87.44999694824219,86.19999694824219,86.73999786376953,85.29515838623047,7241200,117.63999938964844,117.72000122070312,115.83000183105469,116.79000091552734,116.04363250732422,116120400,375.5299987792969,382.6499938964844,374.4200134277344,382.010009765625,379.42626953125,891600
2020-10-02,354.7300109863281,357.8399963378906,352.8500061035156,355.010009765625,343.224365234375,2125000,85.1500015258789,87.12999725341797,85.08999633789062,86.56999969482422,85.12799835205078,5602300,112.88999938964844,115.37000274658203,112.22000122070312,113.0199966430664,112.29772186279297,144712000,372.3999938964844,375.7200012207031,370.0,370.0,367.4974670410156,711600
2020-10-05,355.3299865722656,358.9800109863281,355.3299865722656,358.5799865722656,346.67584228515625,2093500,87.2699966430664,88.68000030517578,87.19999694824219,88.47000122070312,86.99634552001953,7004800,113.91000366210938,116.6500015258789,113.55000305175781,116.5,115.75548553466797,106243800,375.1499938964844,382.3999938964844,374.9100036621094,382.1099853515625,379.52557373046875,649900
2020-10-06,361.8999938964844,363.0,357.0400085449219,358.3500061035156,346.4534912109375,2760400,88.6500015258789,89.27999877929688,86.80000305175781,87.01000213623047,85.56066131591797,7951100,115.69999694824219,116.12000274658203,112.25,113.16000366210938,112.43682861328125,161498200,374.20001220703125,377.3800048828125,368.55999755859375,370.1099853515625,367.6067199707031,686600
2020-10-07,360.4700012207031,364.739990234375,359.6600036621094,363.0199890136719,350.9684143066406,1959100,87.81999969482422,88.9800033569336,87.44000244140625,88.44999694824219,86.97667694091797,5179300,114.62000274658203,115.55000305175781,114.12999725341797,115.08000183105469,114.34455108642578,96849000,374.42999267578125,376.5299987792969,371.6300048828125,375.79998779296875,373.25823974609375,550900
2020-10-08,364.79998779296875,365.9700012207031,361.75,365.0899963378906,352.9697265625,1793100,88.45999908447266,89.61000061035156,88.41000366210938,89.52999877929688,88.0386962890625,4958800,116.25,116.4000015258789,114.58999633789062,114.97000122070312,114.23526000976562,83477200,376.7699890136719,380.95001220703125,376.44000244140625,380.8900146484375,378.3138427734375,686700
2020-10-09,366.0,369.75,365.70001220703125,369.4599914550781,357.19464111328125,1730700,89.80000305175781,90.33000183105469,89.58000183105469,90.01000213623047,88.51069641113281,6197700,115.27999877929688,117.0,114.91999816894531,116.97000122070312,116.22248077392578,100506900,385.79998779296875,389.9800109863281,385.7699890136719,388.989990234375,386.3590393066406,539300
2020-10-12,371.0,380.6600036621094,370.7699890136719,376.4800109863281,363.9815979003906,2806900,90.45999908447266,91.0999984741211,89.93000030517578,90.77999877929688,89.26786041259766,5909100,120.05999755859375,125.18000030517578,119.27999877929688,124.4000015258789,123.60499572753906,240226800,395.42999267578125,401.0,395.42999267578125,399.0400085449219,396.341064453125,840300
2020-10-13,378.4200134277344,382.2900085449219,376.4800109863281,380.67999267578125,368.0421447753906,1823300,90.58000183105469,90.8499984741211,89.7699966430664,90.16000366210938,88.658203125,5732000,125.2699966430664,125.38999938964844,119.6500015258789,121.0999984741211,120.32608032226562,262330500,401.510009765625,409.1099853515625,398.2799987792969,405.1499938964844,402.4097595214844,1027900
2020-10-14,382.8900146484375,383.8699951171875,376.70001220703125,378.3399963378906,365.7798767089844,1904400,90.16999816894531,90.5999984741211,88.55999755859375,89.30999755859375,87.82234954833984,4760700,121.0,123.02999877929688,119.62000274658203,121.19000244140625,120.4155044555664,150712000,402.6400146484375,406.0,395.5,398.0299987792969,395.3379211425781,954800
2020-10-15,376.4599914550781,378.3599853515625,373.05999755859375,376.5799865722656,364.0782775878906,1697800,88.16000366210938,88.87000274658203,87.66999816894531,88.83000183105469,87.35034942626953,5002200,118.72000122070312,121.19999694824219,118.1500015258789,120.70999908447266,119.93856811523438,112559200,383.79998779296875,387.9200134277344,380.7200012207031,386.57000732421875,383.9554138183594,786200
2020-10-16,380.5,384.8699951171875,379.1199951171875,381.5400085449219,368.8736572265625,2459400,89.38999938964844,89.62999725341797,88.44000244140625,88.5199966430664,87.0455093383789,4721300,121.27999877929688,121.55000305175781,118.80999755859375,119.0199966430664,118.25936889648438,115393800,390.760009765625,392.3800048828125,385.8699951171875,386.8999938964844,384.2831726074219,594500
2020-10-19,382.0299987792969,383.0899963378906,374.7099914550781,375.55999755859375,363.0921630859375,1938100,88.69999694824219,89.56999969482422,87.36000061035156,87.5999984741211,86.14083862304688,5426600,119.95999908447266,120.41999816894531,115.66000366210938,115.9800033569336,115.23881530761719,120639300,392.19000244140625,392.2699890136719,383.7900085449219,385.30999755859375,382.7039489746094,392700
2020-10-20,377.69000244140625,382.0799865722656,376.1199951171875,378.30999755859375,365.7508850097656,1282300,88.68000030517578,89.72000122070312,88.04000091552734,88.51000213623047,87.03568267822266,4939700,116.19999694824219,118.9800033569336,115.62999725341797,117.51000213623047,116.75902557373047,124423700,386.82000732421875,389.2699890136719,384.260009765625,384.9599914550781,382.3562927246094,356800
2020-10-21,378.55999755859375,381.2799987792969,377.0199890136719,377.82000732421875,365.2771301269531,1466500,88.37999725341797,89.16000366210938,88.19000244140625,88.2699966430664,86.79967498779297,4119200,116.66999816894531,118.70999908447266,116.44999694824219,116.87000274658203,116.12311553955078,89946000,385.6499938964844,389.2900085449219,382.9800109863281,383.0,380.4095764160156,359100
2020-10-22,377.3500061035156,378.3800048828125,372.0299987792969,375.75,363.27581787109375,1813200,88.0199966430664,89.37999725341797,87.69999694824219,89.36000061035156,87.87152099609375,4257800,117.44999694824219,118.04000091552734,114.58999633789062,115.75,115.0102767944336,101988000,381.1000061035156,382.0899963378906,375.3999938964844,375.5,372.9602966308594,611700
2020-10-23,375.6099853515625,376.5199890136719,373.55999755859375,374.6000061035156,362.16400146484375,1108000,89.80000305175781,90.95999908447266,89.44000244140625,90.80000305175781,89.28753662109375,7811500,116.38999938964844,116.55000305175781,114.27999877929688,115.04000091552734,114.3048095703125,82572600,378.8399963378906,379.55999755859375,374.1400146484375,378.55999755859375,375.99957275390625,467600
2020-10-26,366.67999267578125,372.6300048828125,366.1199951171875,370.7099914550781,358.4031677246094,2145000,90.02999877929688,91.12999725341797,88.6500015258789,89.66000366210938,88.16653442382812,7756400,114.01000213623047,116.55000305175781,112.87999725341797,115.05000305175781,114.31474304199219,111850700,371.54998779296875,374.8800048828125,364.0,367.489990234375,365.00445556640625,900400
2020-10-27,368.7699890136719,374.9100036621094,368.7699890136719,372.7200012207031,360.3464050292969,1525400,89.4800033569336,90.3499984741211,89.16999816894531,90.05000305175781,88.55003356933594,8027500,115.48999786376953,117.27999877929688,114.54000091552734,116.5999984741211,115.85484313964844,92276800,368.4100036621094,370.5400085449219,364.4599914550781,366.3699951171875,363.8920593261719,968700
2020-10-28,367.3299865722656,372.4100036621094,364.6700134277344,364.9599914550781,352.8440246582031,1908300,88.6500015258789,88.94999694824219,86.61000061035156,87.16999816894531,85.71800231933594,12738800,115.05000305175781,115.43000030517578,111.0999984741211,111.19999694824219,110.48934173583984,143937800,359.4700012207031,365.07000732421875,357.3800048828125,362.8599853515625,360.40576171875,953100
2020-10-29,363.2300109863281,369.0899963378906,362.510009765625,364.8599853515625,353.42523193359375,1838500,87.16999816894531,89.11000061035156,86.61000061035156,88.30000305175781,86.82917785644531,8440000,112.37000274658203,116.93000030517578,112.19999694824219,115.31999969482422,114.58302307128906,146129200,363.3399963378906,373.79998779296875,362.2200012207031,370.8599853515625,368.3516540527344,808800
2020-10-30,361.1300048828125,363.8500061035156,355.7900085449219,357.6199951171875,346.4121398925781,2724100,87.75,88.38999938964844,85.62999725341797,86.95999908447266,85.5114974975586,11400700,111.05999755859375,111.98999786376953,107.72000122070312,108.86000061035156,108.164306640625,190272600,363.80999755859375,365.8299865722656,359.010009765625,361.2099914550781,358.7669372558594,821100
2020-11-02,362.2200012207031,365.6600036621094,360.7099914550781,364.3900146484375,352.9700012207031,1646300,87.54000091552734,87.7699966430664,85.44999694824219,85.97000122070312,84.5379867553711,8904900,109.11000061035156,110.68000030517578,107.31999969482422,108.7699966430664,108.07488250732422,122866900,364.4800109863281,368.32000732421875,361.7200012207031,365.2099914550781,364.147216796875,893200
2020-11-03,368.94000244140625,374.79998779296875,367.8900146484375,371.9599914550781,360.3027038574219,2013100,86.77999877929688,89.05999755859375,86.18000030517578,88.38999938964844,86.91768646240234,6910400,109.66000366210938,111.48999786376953,108.7300033569336,110.44000244140625,109.73420715332031,107624400,368.4599914550781,376.3900146484375,367.8599853515625,372.05999755859375,370.977294921875,813500
2020-11-04,374.0199890136719,381.6400146484375,374.0,376.1700134277344,364.38079833984375,2449800,88.9000015258789,91.29000091552734,88.73999786376953,89.79000091552734,88.29435729980469,10509400,114.13999938964844,115.58999633789062,112.3499984741211,114.94999694824219,114.21538543701172,138235500,373.6600036621094,384.9599914550781,372.32000732421875,383.0,381.8854675292969,2451500
2020-11-05,382.4800109863281,386.5799865722656,379.5,385.2300109863281,373.1568603515625,2255800,90.69000244140625,91.16000366210938,89.9000015258789,90.62000274658203,89.11053466796875,6169700,117.94999694824219,119.62000274658203,116.87000274658203,119.02999877929688,118.2693099975586,126387100,397.20001220703125,399.67999267578125,393.4599914550781,398.19000244140625,397.03125,1115500
2020-11-06,381.8800048828125,386.79998779296875,380.8900146484375,385.6600036621094,373.5733947753906,1950200,90.1500015258789,91.19999694824219,89.77999877929688,90.6500015258789,89.1400375366211,6626100,118.31999969482422,119.19999694824219,116.12999725341797,118.69000244140625,118.13494873046875,114457900,402.1000061035156,407.5,398.19000244140625,406.239990234375,405.0578308105469,710700
2020-11-09,388.25,389.5,364.760009765625,365.0,353.5608825683594,4371300,97.31999969482422,97.6500015258789,95.63999938964844,95.87999725341797,94.28290557861328,16225800,120.5,121.98999786376953,116.05000305175781,116.31999969482422,115.7760238647461,154515300,417.0400085449219,420.6499938964844,406.32000732421875,406.3299865722656,405.1475524902344,1273700
2020-11-10,363.8800048828125,371.5400085449219,360.5899963378906,366.6199951171875,355.1300964355469,2662600,93.73999786376953,95.2699966430664,93.13999938964844,93.91999816894531,92.79106140136719,10474700,115.55000305175781,117.58999633789062,114.12999725341797,115.97000122070312,115.42767333984375,138023400,409.1199951171875,410.1099853515625,397.9800109863281,399.29998779296875,398.1380310058594,1323100
2020-11-11,369.67999267578125,374.70001220703125,368.1600036621094,372.9200134277344,361.2326354980469,1688800,94.11000061035156,95.83000183105469,94.0199966430664,95.04000091552734,93.8976058959961,8296500,117.19000244140625,119.62999725341797,116.44000244140625,119.48999786376953,118.93120574951172,112295000,407.3999938964844,418.6400146484375,407.2799987792969,418.04998779296875,416.8334655761719,933300
2020-11-12,376.95001220703125,378.239990234375,373.5,375.7099914550781,363.9351806640625,1535900,94.66000366210938,94.76000213623047,92.66000366210938,93.52999877929688,92.40575408935547,7058400,119.62000274658203,120.52999877929688,118.56999969482422,119.20999908447266,118.65251922607422,103162300,419.0,421.17999267578125,412.010009765625,412.7200012207031,411.51898193359375,800800
2020-11-13,376.5199890136719,379.8299865722656,374.989990234375,378.8399963378906,366.96710205078125,1274600,94.37999725341797,95.58999633789062,93.69999694824219,95.55999755859375,94.4113540649414,5516100,119.44000244140625,119.66999816894531,117.87000274658203,119.26000213623047,118.70228576660156,81581900,419.57000732421875,421.3800048828125,416.3800048828125,419.5899963378906,418.3689880371094,582700
2020-11-16,376.9100036621094,381.2799987792969,376.9100036621094,379.7900085449219,367.8873596191406,1691500,96.79000091552734,97.80999755859375,96.0199966430664,97.77999877929688,96.60467529296875,9371300,118.91999816894531,120.98999786376953,118.1500015258789,120.30000305175781,119.73741912841797,91183000,419.95001220703125,426.6499938964844,419.6300048828125,426.510009765625,425.26885986328125,547300
2020-11-17,387.32000732421875,388.4800109863281,381.7900085449219,381.9200134277344,369.9505920410156,3299100,97.20999908447266,98.77999877929688,96.80999755859375,98.5999984741211,97.4148178100586,8722300,119.55000305175781,120.66999816894531,118.95999908447266,119.38999938964844,118.83167266845703,74271000,424.9200134277344,427.45001220703125,422.25,426.4800109863281,425.23895263671875,524600
2020-11-18,382.8900146484375,388.04998779296875,381.7300109863281,382.2300109863281,370.2508544921875,2134600,98.62999725341797,99.33000183105469,97.91000366210938,97.91000366210938,96.73310852050781,6039500,118.61000061035156,119.81999969482422,118.0,118.02999877929688,117.47802734375,76322100,424.1199951171875,427.3599853515625,421.0199890136719,423.80999755859375,422.5766906738281,543600
2020-11-19,383.6099853515625,384.7099914550781,380.30999755859375,383.5400085449219,371.5198059082031,1768900,97.23999786376953,97.91999816894531,96.86000061035156,97.76000213623047,96.58491516113281,4252300,117.58999633789062,119.05999755859375,116.80999755859375,118.63999938964844,118.08517456054688,74113000,417.30999755859375,423.3800048828125,416.8699951171875,423.3599853515625,422.12799072265625,914100
2020-11-20,383.95001220703125,385.5,381.010009765625,381.1199951171875,369.1756286621094,1807600,97.41999816894531,97.54000091552734,96.94999694824219,97.01000213623047,95.84393310546875,4609700,118.63999938964844,118.7699966430664,117.29000091552734,117.33999633789062,116.79125213623047,73604300,424.0400085449219,428.3999938964844,423.5199890136719,423.5899963378906,422.3573303222656,484000
2020-11-23,383.0,383.05999755859375,380.3399963378906,381.7099914550781,369.7471618652344,1679600,97.62000274658203,97.86000061035156,96.41999816894531,96.87999725341797,95.71548461914062,4803200,117.18000030517578,117.62000274658203,113.75,113.8499984741211,113.31758880615234,127959300,427.989990234375,429.6400146484375,421.95001220703125,427.1499938964844,425.906982421875,596000
2020-11-24,383.69000244140625,386.04998779296875,380.7099914550781,384.2200012207031,372.1784973144531,2061100,97.51000213623047,98.72000122070312,97.4000015258789,98.30000305175781,97.1184310913086,6319900,113.91000366210938,115.8499984741211,112.58999633789062,115.16999816894531,114.63140869140625,113874200,425.4200134277344,427.6099853515625,423.0199890136719,424.2699890136719,423.0353698730469,610400
